response_id	tweet_id	user_id	screen_name	retweet_count	text	source	url	has_image	has_video	media_url	is_retweet	is_quote	in_reply_to_id	in_reply_to_url	id	tweet_id	annotator	impression	information	affect	channel	severity_value	severity_explanation	comments	created_at	intent	other_intent	is_reconciling	collapsed_code
1238	808946025989861376	575461536	Bossman_Bucks	1	RT @MacDaddyBaby__: Damn🤕 https://t.co/F5mCykNjBE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/808946025989861376	f	f	""	t	t	""	""	1238	808946025989861376	Chloe	The user is retweeting a young woman. However the link or tweet is no longer available.	"[""supply""	""repeat""]"	""	f	0.0	This tweet is not threatening.	"The user is retweeting a young woman. However the link or tweet is no longer available. The woman just tweeted the word damn with a bandaged face emoji. It is difficult to say what they are referring to without the link or tweet.



'Damn'"	2017-06-12 19:40:00.128536	"[""CONVO""	""DELETED""]"	""	f	"[""Other""]"

1134	808946025989861376	575461536	Bossman_Bucks	1	RT @MacDaddyBaby__: Damn🤕 https://t.co/F5mCykNjBE	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/808946025989861376	f	f	""	t	t	""	""	1134	808946025989861376	Kyle	Bossman_Bucks retweets a tweet from macdaddybaby_ but the original content referenced is not available.	"[""supply""	""repeat""]"	"[""neg_sentiment""]"	f	0.0	content is not available but this seems like a post about negative sentiment.	Not all of the content is available for this tweet but it seems like someone is talking about someone getting hurt and being sad about it.	2017-06-09 14:11:43.184659	"[""RETWEET""]"	""	f	"[""Other""]"

1369	829798368738148354	575461536	Bossman_Bucks	1	😓 https://t.co/qFIcaWQcdv	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829798368738148354	f	f	""	f	t	""	""	1369	829798368738148354	William	it seems like someone is mourning someone named lil reggie and this user is quote retweeting and adding a sad emoji.	"[""supply""	""repeat""]"	"[""neg_sentiment""]"	f	0.0	Not threatening.	This user is quote retweeting another user who seems to be grieving the loss of someone named lil reggie. However Lil Reggie is also what people refer to as 'regs' or low/regular quality weed. Based on this context though I think Lil Reggie is a person. These two users are both members of the same gang MooseBlock	2017-06-14 10:59:21.741083	"[""LOSS""	""SAD""	""RETWEET""]"	""	f	"[""Loss""	""Other""]"

1276	829798368738148354	575461536	Bossman_Bucks	1	😓 https://t.co/qFIcaWQcdv	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829798368738148354	f	f	""	f	t	""	""	1276	829798368738148354	Chloe	It sounds like the user is reacting to hearing of a friends possible death.	"[""supply""]"	""	f	0.0	This tweet is not threatening.	"The user included a link to a young man's tweet which stated 'damn lil Reggie don't do us like this with a crying emoji' The user included a cold sweat emoji most likely suggesting that he feels the same way and is upset and sad about the possible news of a friends death.



'Damn Reggie dont do us like this'"	2017-06-12 21:08:06.245232	"[""LOSS""	""RETWEET""]"	""	f	"[""Loss""	""Other""]"

1873	829238964448006146	2157364284	CAP600FUCK12	9	RT @300oj: Blessed 🙏🏽3️⃣💯	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	http://twitter.com/statuses/829238964448006146	f	f	""	t	f	""	""	1873	829238964448006146	Allison	Blessed.	"[""repeat""]"	"[""pos_sentiment""]"	f	0.0	No threat.	"CAP600FUCK12 RT's 300oj. CAP600FUCK12 agrees with the phrase ""Blessed."" 300oj is part of the 300 street gang which must be on good terms with 600 street gang."	2017-06-28 10:15:43.062756	"[""HAPPY""	""GEN""	""RETWEET""]"	""	f	"[""Other""]"

1304	829238964448006146	2157364284	CAP600FUCK12	9	RT @300oj: Blessed 🙏🏽3️⃣💯	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	http://twitter.com/statuses/829238964448006146	f	f	""	t	f	""	""	1304	829238964448006146	Ian	Person happy about self.	"[""supply""	""repeat""]"	"[""pos_sentiment""]"	f	0.0	Person talking being blessed. Not threatening	Retweet of someone who thinks he is blessed.  The comments indicate that the person was recently released from custody. 8 retweets 14 likes.	2017-06-13 15:24:21.086738	"[""HAPPY""	""GEN""	""RETWEET""]"	""	f	"[""Other""]"

2086	827809913934069760	304145640	JaylaG___	7	"RT @JaylaG___: ""You know you Gone be with me at the top when them other bitches not""👸🏽 https://t.co/x2tGJYOL5O"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/827809913934069760	t	f	http://pbs.twimg.com/media/CyBdwS_XgAEzMDW.jpg	t	f	""	""	2086	827809913934069760	Ian	Picture of herself	"[""supply""]"	"[""pos_sentiment""]"	f	0.0	Not threatening	"JaylaG_ retweeted herself.  It is a picture of herself in a bathroom.  She quotes the music artist Tink in the song Talkin Bout.  



""We will succeed together without those other women"""	2017-07-11 17:19:49.604616	"[""WOM""	""GEN""]"	""	f	"[""Other""]"

1235	808805818204377090	575461536	Bossman_Bucks	0	FACETIME🤔	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/808805818204377090	f	f	""	f	f	""	""	1235	808805818204377090	Chloe	The user is sending out a general request to FaceTime with someone.	"[""supply""	""request""]"	""	f	0.0	This tweet is not threatening.	"The user just tweeted FACETIME with a thinking face emoji. Most likely he is just sending out a general request to see if anyone wants to FaceTime with him.



'Facetime?'"	2017-06-12 19:17:56.144665	"[""GEN""]"	""	f	"[""Other""]"

1131	808805818204377090	575461536	Bossman_Bucks	0	FACETIME🤔	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/808805818204377090	f	f	""	f	f	""	""	1131	808805818204377090	Kyle	Bossman_Bucks is thinking about FaceTime? I am not entirely sure and no context is given.	"[""notsure""]"	"[""notsure""]"	f	0.0	This does not seem like a threat seems like he is thinking about using FaceTime	Bossman_Bucks Tweets facetime and the thinking face. It appears he may be thinking about using FaceTime or something else not really sure.	2017-06-09 11:21:11.825005	"[""GEN""]"	""	f	"[""Other""]"

1122	822829209659854848	575461536	Bossman_Bucks	1	@DopeAndShrimp on lz den got da nerve too ask me whea da hoes at 😑😂😂	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/822829209659854848	f	f	""	f	f	822804905169747969	http://twitter.com/statuses/822804905169747969	1122	822829209659854848	William	he is telling more of the story about the young woman asking for his liquor. She also asked him where the women are.	"[""supply""]"	"[""entertain""]"	t	0.0	not threatening.	"This user is responding to one of his friends continuing a story he was sharing about a masculine woman asking for some of his liquor. He is saying that he is telling the truth and then after she asked for liquor she asked him where the promiscuous women are. He is sharing an annoyed emoji and two crying laughing face emojis because he joking and laughing while also being annoyed.



'i swear that after she asked me for some of my liquor she had the nerve to ask me where the promiscuous women were'"	2017-06-08 17:11:24.427337	"[""INSULT""	""CONVO""	""JOKE""]"	""	f	"[""Aggression""	""Other""]"

1232	822829209659854848	575461536	Bossman_Bucks	1	@DopeAndShrimp on lz den got da nerve too ask me whea da hoes at 😑😂😂	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/822829209659854848	f	f	""	f	f	822804905169747969	http://twitter.com/statuses/822804905169747969	1232	822829209659854848	Ian	Person laughing at an uber driver.	"[""supply""	""accept""]"	"[""neg_sentiment""]"	f	0.0	Making fun of a driver. Not threatening.	Tweeter is making fun of an uber driver. 1 retweet 0 comments 0 likes.	2017-06-12 19:06:44.805085	"[""INSULT""	""CONVO""	""JOKE""]"	""	f	"[""Aggression""	""Other""]"

1506	820267917673635840	575461536	Bossman_Bucks	0	@DopeAndShrimp yea I'm wait dis Otha still kickin in everytime I smoke a 🚬😔	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/820267917673635840	f	f	""	f	f	820267061867937793	http://twitter.com/statuses/820267061867937793	1506	820267917673635840	Kyle	bossman_bucks is having a conversation with dopeandshrimp about taking ecstasy after dopeandshrimp told him to wait to take his other half until he was starting to come down. Now bossman_bucks is telling dopeandshrimp that his first half is still hitting him every time he smokes a cigarette/marijuana.	"[""supply""]"	"[""pos_sentiment""]"	f	0.0	This is about ecstasy	bossman_bucks is telling dopeandshrimp that he is going to wait to take his second half of ecstasy because the first is still kicking.	2017-06-19 11:30:33.586463	"[""AOD""	""CONVO""]"	""	f	"[""Aggression""	""Other""]"

1065	820267917673635840	575461536	Bossman_Bucks	0	@DopeAndShrimp yea I'm wait dis Otha still kickin in everytime I smoke a 🚬😔	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/820267917673635840	f	f	""	f	f	820267061867937793	http://twitter.com/statuses/820267061867937793	1065	820267917673635840	Ian	"Person says he will wait before taking his other ""haft."""	"[""accept""]"	""	f	0.0	"Agreeing to not take a ""haft"" yet. Not threatening"	"Tweeter agrees that he will wait to take his other ""haft."" 0 retweets likes comments."	2017-06-06 17:36:24.671478	"[""AOD""	""CONVO""]"	""	f	"[""Aggression""	""Other""]"

1503	820266340179181569	575461536	Bossman_Bucks	1	RT @DopeAndShrimp: I'm up bussin🤦🏾‍♂️🤣🤣😝	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/820266340179181569	f	f	""	t	f	""	""	1503	820266340179181569	Kyle	I believe this is a joke that has been retweeted by bossman_bucks about the reason that dopeandshrimp hasn't been asleep in over 24 hours is that he is up shooting/doing gang related stuff.	"[""supply""	""repeat""]"	"[""entertain""]"	f	0.0	This is a joke about being up late shooting/doing gang related activities.	bossman_bucks retweets dopeandshrimps tweet about being up late shooting. His use of emoji seems to imply that this might be a joke.	2017-06-19 11:19:08.762514	"[""RETWEET""	""JOKE""]"	""	f	"[""Other""]"

1062	820266340179181569	575461536	Bossman_Bucks	1	RT @DopeAndShrimp: I'm up bussin🤦🏾‍♂️🤣🤣😝	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/820266340179181569	f	f	""	t	f	""	""	1062	820266340179181569	Ian	Person saying he is on the bus	"[""supply""]"	"[""pos_sentiment""]"	f	0.0	Tweeter talking about himself. Not threatening.	"Retweet form someone else. Tweeter says that he is awake and is ""bussin."" Could mean taking the bus or bussing tables.  Meaning unknown. 1 retweet 0 likes 0 comments."	2017-06-06 17:31:08.794442	"[""RETWEET""	""JOKE""]"	""	f	"[""Other""]"

2579	829586642998538240	570562543	TyGLIZZY087_	0	"@PrincessDaG_ Let me see how you coming 	 flame one ☝🏽"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829586642998538240	f	f	""	f	f	829585749058138112	http://twitter.com/statuses/829585749058138112	2579	829586642998538240	Allison	Let me see.	"[""supply""]"	"[""action""]"	t	0.0	No threat.	TyGLIZZY087_ in conversation with PrincessDaG_ talking about her smoking. TyGLIZZY087_ tells her to smoke so she can see smokes. In the earlier conversation PrincessDaG_ said she smokes a lot and TyGLIZZY087 was in disbelief of her.	2017-07-26 07:24:42.553289	"[""AOD""	""GEN""	""CONVO""]"	""	f	"[""Aggression""	""Other""]"

2028	829586642998538240	570562543	TyGLIZZY087_	0	"@PrincessDaG_ Let me see how you coming 	 flame one ☝🏽"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829586642998538240	f	f	""	f	f	829585749058138112	http://twitter.com/statuses/829585749058138112	2028	829586642998538240	Chloe	He wants to see what kind of weed she smokes.	"[""supply""	""request""]"	""	f	0.0	This tweet is not threatening.	"TyGLIZZY087_ is replying to a young woman he is having a conversation with about smoking weed. They have been talking about what kind of weed she smokes. He's asking to see what kind of weed she's smoking and to light one. I'm unsure what the emoji is referring to possibly just representing the number one. 



'Let me see how you smoke light one'"	2017-07-10 15:28:08.354422	"[""AOD""	""CONVO""]"	""	f	"[""Aggression""	""Other""]"

2588	829701847279661056	570562543	TyGLIZZY087_	0	@ShesAboutHers__ Folks HEALTHY You Blackin🌚	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829701847279661056	f	f	""	f	f	829701682724470784	http://twitter.com/statuses/829701682724470784	2588	829701847279661056	Allison	He is healthy you are playing.	"[""supply""]"	"[""pos_sentiment""]"	t	0.0	No threat.	"TyGLIZZY087_ replies to ShesAboutHers__ continuing to talk about lilso. TyGLIZZY087_ says lilso is healthy and that she is ""blackin"" meaning she's playing around."	2017-07-26 08:48:57.252637	"[""GEN""	""CONVO""	""JOKE""]"	""	f	"[""Other""]"

2037	829701847279661056	570562543	TyGLIZZY087_	0	@ShesAboutHers__ Folks HEALTHY You Blackin🌚	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829701847279661056	f	f	""	f	f	829701682724470784	http://twitter.com/statuses/829701682724470784	2037	829701847279661056	Chloe	His friends healthy and she's lying.	"[""supply""]"	""	f	0.0	This tweet is not threatening.	"TyGLIZZY087_ is replying to a young woman he's having a conversation with. She's saying that their friend lilso is fat. TyGLIZZY087_ is replying by saying that folks (lilso) is healthy and she's lying (Blacking). I'm unsure if blacking means lying it may mean something else. He uses a moon face emoji to represent blacking.



'He's healthy you're lying.'"	2017-07-10 16:16:34.49668	"[""CONVO""]"	""	f	"[""Other""]"

2438	829578304109817856	570562543	TyGLIZZY087_	1	She say 5️⃣0️⃣😂😂😂😂 https://t.co/4jhcUGRdUR	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829578304109817856	f	f	""	f	t	""	""	2438	829578304109817856	Allison	She says 50 years old.	"[""supply""]"	"[""entertain""]"	t	0.0	No threat.	BallHard_NIMg posted that 50 year old men are going after 15 year old girls. TyGLIZZY087_ thinks this is funny and reiterates the 50 year age and thinks this is really funny by including the laughing with tears emoji.	2017-07-20 18:33:50.413339	"[""GEN""	""CONVO""	""JOKE""]"	""	f	"[""Other""]"

2004	829578304109817856	570562543	TyGLIZZY087_	1	She say 5️⃣0️⃣😂😂😂😂 https://t.co/4jhcUGRdUR	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829578304109817856	f	f	""	f	t	""	""	2004	829578304109817856	Chloe	The user is reacting/joking about young girls getting pregnant by older men.	"[""supply""]"	""	f	0.0	This tweet is not threatening.	"TyGLIZZY087_ is reacting to a tweet by a young woman who is expressing that 50 year old men are getting 15 year olds pregnant. TyGLIZZY087_ is responding to her tweet jokingly asking if she said 50. He includes tears of joy emoji meaning he finds it funny. 



'did she say 50?'"	2017-07-08 15:05:54.587329	"[""JOKE""	""SEX""]"	""	f	"[""Other""]"
